Data_Point,Test_Time(s),Date_Time,Step_Time(s),Step_Index,Cycle_Index,Current(A),Voltage(V),Charge_Capacity(Ah),Discharge_Capacity(Ah),Charge_Energy(Wh),Discharge_Energy(Wh),dV/dt(V/s),Internal_Resistance(Ohm),Is_FC_Data,AC_Impedance(Ohm),ACI_Phase_Angle(Deg)
2965,33425.26173,11/07/2015 05:24:06,385.8569015,7,1,0.22754845,3.901459694,2.014024703,0.496000328,7.757914519,1.948070427,0.01162343,0,0,0,0
2966,33426.27723,11/07/2015 05:24:07,386.8724078,7,1,1.529560685,3.996648312,2.014385552,0.496000328,7.759354771,1.948070427,0.022922993,0,0,0,0
2967,33427.27725,11/07/2015 05:24:08,387.8724209,7,1,1.666101336,4.010085106,2.014841833,0.496000328,7.761182937,1.948070427,0.018487405,0,0,0,0
2968,33428.29285,11/07/2015 05:24:09,388.88803,7,1,2.015218973,4.038576603,2.015394353,0.496000328,7.763411253,1.948070427,0.022502089,0,0,0,0
2969,33429.30848,11/07/2015 05:24:10,389.903659,7,1,1.473029971,4.002476215,2.015836977,0.496000328,7.765186245,1.948070427,0.020235682,0,0,0,0
2970,33430.32412,11/07/2015 05:24:11,390.9192996,7,1,1.361955285,3.996648312,2.016225587,0.496000328,7.766739476,1.948070427,0.000259018,0,0,0,0
2971,33431.33972,11/07/2015 05:24:12,391.9349001,7,1,1.229929924,3.988716125,2.01657749,0.496000328,7.768143377,1.948070427,-0.004014778,0,0,0,0
2972,33432.33973,11/07/2015 05:24:13,392.9349094,7,1,1.063227534,3.978031635,2.016877576,0.496000328,7.769337432,1.948070427,-0.011752891,0,0,0,0
2973,33433.35539,11/07/2015 05:24:14,393.9505657,7,1,0.622902155,3.947758913,2.017069547,0.496000328,7.770096442,1.948070427,-0.010813951,0,0,0,0
2974,33434.37092,11/07/2015 05:24:15,394.9660986,7,1,-1.92431E-05,3.902754784,2.017085759,0.496000333,7.770160383,1.948070446,-0.01861682,0,0,0,0
2975,33435.38663,11/07/2015 05:24:16,395.9818022,7,1,-1.92431E-05,3.902269125,2.017085759,0.496000344,7.770160383,1.948070489,-0.017192269,0,0,0,0
2976,33436.40217,11/07/2015 05:24:17,396.9973507,7,1,-1.92431E-05,3.901945353,2.017085759,0.496000353,7.770160383,1.948070527,-0.015152502,0,0,0,0
2977,33437.41783,11/07/2015 05:24:18,398.0130054,7,1,-1.92431E-05,3.901945353,2.017085759,0.496000362,7.770160383,1.94807056,-0.009097958,0,0,0,0
2978,33438.41785,11/07/2015 05:24:19,399.0130306,7,1,-1.92431E-05,3.901783466,2.017085759,0.496000371,7.770160383,1.948070596,-0.000323772,0,0,0,0
2979,33439.4334,11/07/2015 05:24:20,400.0285741,7,1,-1.92431E-05,3.90162158,2.017085759,0.496000377,7.770160383,1.948070617,-0.000194263,0,0,0,0
2980,33440.44903,11/07/2015 05:24:21,401.0442045,7,1,-0.000199852,3.901783466,2.017085759,0.496000387,7.770160383,1.948070657,-6.47545E-05,0,0,0,0
2981,33441.44905,11/07/2015 05:24:22,402.0442211,7,1,-1.92431E-05,3.901783466,2.017085759,0.496000397,7.770160383,1.948070698,-3.23772E-05,0,0,0,0
2982,33442.44905,11/07/2015 05:24:23,403.0442257,7,1,-1.92431E-05,3.901945353,2.017085759,0.496000412,7.770160383,1.948070754,3.23772E-05,0,0,0,0
2983,33443.46463,11/07/2015 05:24:24,404.0598038,7,1,-1.068503737,3.825049639,2.017085759,0.496233461,7.770160383,1.948966219,-0.015379143,0,0,0,0
2984,33444.48024,11/07/2015 05:24:25,405.0754194,7,1,-1.706415653,3.778264523,2.017085759,0.496536246,7.770160383,1.950123821,-0.02470379,0,0,0,0
2985,33445.4956,11/07/2015 05:24:26,406.0907807,7,1,-2.323557615,3.731317759,2.017085759,0.497024196,7.770160383,1.951965253,-0.034125518,0,0,0,0
2986,33446.49598,11/07/2015 05:24:27,407.0911584,7,1,-2.738958836,3.697807312,2.017085759,0.497674445,7.770160383,1.954389007,-0.040795229,0,0,0,0
2987,33447.51149,11/07/2015 05:24:28,408.1066629,7,1,-3.224797964,3.659116745,2.017085759,0.498456572,7.770160383,1.957277052,-0.036521386,0,0,0,0
2988,33448.52713,11/07/2015 05:24:29,409.122304,7,1,-3.999431133,3.59986639,2.017085759,0.499378977,7.770160383,1.960646209,-0.044680499,0,0,0,0
2989,33449.54275,11/07/2015 05:24:30,410.1379223,7,1,-3.564523935,3.62382555,2.017085759,0.500496919,7.770160383,1.964669214,-0.030240249,0,0,0,0
2990,33450.55803,11/07/2015 05:24:31,411.1532078,7,1,-1.179397821,3.788139582,2.017085759,0.501424891,7.770160383,1.968036627,0.012076664,0,0,0,0
2991,33451.55813,11/07/2015 05:24:32,412.1533072,7,1,-2.8428092,3.674495697,2.017085759,0.501803102,7.770160383,1.969460619,-0.004014778,0,0,0,0
2992,33452.55832,11/07/2015 05:24:33,413.1534917,7,1,-2.455582857,3.697645426,2.017085759,0.502595213,7.770160383,1.972370969,0.008353281,0,0,0,0
2993,33453.55832,11/07/2015 05:24:34,414.1534928,7,1,-1.868602872,3.737307549,2.017085759,0.50325696,7.770160383,1.974820124,0.028265286,0,0,0,0
2994,33454.57398,11/07/2015 05:24:35,415.1691518,7,1,-0.663216531,3.822297573,2.017085759,0.50374487,7.770160383,1.976645611,0.040050555,0,0,0,0
2995,33455.58903,11/07/2015 05:24:36,416.1842095,7,1,-0.319155842,3.84900856,2.017085759,0.503915044,7.770160383,1.977296568,0.011688137,0,0,0,0
2996,33456.58955,11/07/2015 05:24:37,417.1847209,7,1,0.010094876,3.87426281,2.017086018,0.503996315,7.770161387,1.977609491,0.040277194,0,0,0,0
2997,33457.58956,11/07/2015 05:24:38,418.1847375,7,1,0.075836651,3.881385803,2.017091391,0.503996315,7.770182226,1.977609491,0.036812831,0,0,0,0
2998,33458.60488,11/07/2015 05:24:39,419.2000605,7,1,0.142120257,3.888023138,2.017115499,0.503996315,7.77027585,1.977609491,0.030078363,0,0,0,0
2999,33459.60516,11/07/2015 05:24:40,420.2003321,7,1,0.374383777,3.905992508,2.017165552,0.503996315,7.770470777,1.977609491,0.016770672,0,0,0,0
3000,33460.60521,11/07/2015 05:24:41,421.2003839,7,1,1.772480249,4.006523609,2.017325195,0.503996315,7.771101147,1.977609491,0.031210333,0,0,0,0
3001,33461.62076,11/07/2015 05:24:42,422.215934,7,1,1.812394857,4.01461792,2.017827014,0.503996315,7.773113381,1.977609491,0.027941514,0,0,0,0
3002,33462.63585,11/07/2015 05:24:44,423.2310262,7,1,1.534075975,3.998590946,2.018291188,0.503996315,7.774976876,1.977609491,0.023343896,0,0,0,0
3003,33463.63633,11/07/2015 05:24:45,424.2315093,7,1,1.220177054,3.979326725,2.018733553,0.503996315,7.776744898,1.977609491,0.018204194,0,0,0,0
3004,33464.63637,11/07/2015 05:24:46,425.2315502,7,1,0.896164,3.958443403,2.019054208,0.503996315,7.778020004,1.977609491,0.010425424,0,0,0,0
3005,33465.6515,11/07/2015 05:24:47,426.2466707,7,1,-1.92431E-05,3.895793676,2.0192526,0.503996316,7.778805238,1.977609495,-0.022145987,0,0,0,0
3006,33466.65181,11/07/2015 05:24:48,427.2469841,7,1,-1.92431E-05,3.894822359,2.0192526,0.503996322,7.778805238,1.97760952,-0.023885597,0,0,0,0
3007,33467.65196,11/07/2015 05:24:49,428.2471346,7,1,-1.92431E-05,3.894822359,2.0192526,0.503996329,7.778805238,1.977609547,-0.021012735,0,0,0,0
3008,33468.65197,11/07/2015 05:24:50,429.2471452,7,1,-1.92431E-05,3.894822359,2.0192526,0.503996341,7.778805238,1.977609593,-0.017030383,0,0,0,0
3009,33469.66761,11/07/2015 05:24:51,430.2627845,7,1,-1.92431E-05,3.894822359,2.0192526,0.503996354,7.778805238,1.977609644,-0.012788964,0,0,0,0
3010,33470.66769,11/07/2015 05:24:52,431.2628633,7,1,-1.92431E-05,3.894984245,2.0192526,0.503996361,7.778805238,1.977609671,-3.23772E-05,0,0,0,0
3011,33471.68321,11/07/2015 05:24:53,432.2783828,7,1,-1.92431E-05,3.894984245,2.0192526,0.503996366,7.778805238,1.977609693,3.23772E-05,0,0,0,0
3012,33472.69883,11/07/2015 05:24:54,433.2940106,7,1,-1.92431E-05,3.895308018,2.0192526,0.503996373,7.778805238,1.977609718,9.71317E-05,0,0,0,0
3013,33473.69887,11/07/2015 05:24:55,434.2940442,7,1,-1.92431E-05,3.89563179,2.0192526,0.503996383,7.778805238,1.977609759,0.000161886,0,0,0,0
3014,33474.71449,11/07/2015 05:24:56,435.3096669,7,1,-1.92431E-05,3.895955563,2.0192526,0.50399639,7.778805238,1.977609785,0.000226641,0,0,0,0
3015,33475.72995,11/07/2015 05:24:57,436.3251235,7,1,-0.000199852,3.896117449,2.0192526,0.503996399,7.778805238,1.977609818,0.000194263,0,0,0,0
3016,33476.73003,11/07/2015 05:24:58,437.3252087,7,1,-1.92431E-05,3.896279335,2.0192526,0.503996415,7.778805238,1.977609883,0.000226641,0,0,0,0
3017,33477.74565,11/07/2015 05:24:59,438.3408256,7,1,-1.92431E-05,3.896441221,2.0192526,0.503996424,7.778805238,1.977609917,0.000194263,0,0,0,0
3018,33478.74566,11/07/2015 05:25:00,439.3408377,7,1,-1.92431E-05,3.896764994,2.0192526,0.503996436,7.778805238,1.977609963,0.000194263,0,0,0,0
3019,33479.76133,11/07/2015 05:25:01,440.3565085,7,1,-1.92431E-05,3.89692688,2.0192526,0.503996443,7.778805238,1.977609992,0.000226641,0,0,0,0
3020,33480.77692,11/07/2015 05:25:02,441.3720935,7,1,-1.92431E-05,3.897088766,2.0192526,0.503996453,7.778805238,1.977610032,0.000129509,0,0,0,0
3021,33481.79249,11/07/2015 05:25:03,442.3876663,7,1,-1.92431E-05,3.897250652,2.0192526,0.50399646,7.778805238,1.977610059,0.000194263,0,0,0,0
3022,33482.79252,11/07/2015 05:25:04,443.387696,7,1,-1.92431E-05,3.897250652,2.0192526,0.503996467,7.778805238,1.977610086,0.000161886,0,0,0,0
3023,33483.80802,11/07/2015 05:25:05,444.4031993,7,1,-1.92431E-05,3.897412539,2.0192526,0.503996475,7.778805238,1.977610115,0.000161886,0,0,0,0
3024,33484.8081,11/07/2015 05:25:06,445.4032785,7,1,-1.92431E-05,3.897574425,2.0192526,0.503996487,7.778805238,1.977610161,0.000129509,0,0,0,0
3025,33485.82372,11/07/2015 05:25:07,446.4189008,7,1,-1.92431E-05,3.897898197,2.0192526,0.503996493,7.778805238,1.977610187,0.000161886,0,0,0,0
3026,33486.83937,11/07/2015 05:25:08,447.4345489,7,1,-1.92431E-05,3.898060083,2.0192526,0.503996502,7.778805238,1.977610219,0.000194263,0,0,0,0
3027,33487.85499,11/07/2015 05:25:09,448.4501659,7,1,-1.052971363,3.822945118,2.0192526,0.504119878,7.778805238,1.978082165,-0.014893484,0,0,0,0
3028,33488.8704,11/07/2015 05:25:10,449.4655738,7,1,-1.447963834,3.792510509,2.0192526,0.50446485,7.778805238,1.979395641,-0.021012783,0,0,0,0
3029,33489.87048,11/07/2015 05:25:11,450.4656549,7,1,-1.837538004,3.762075901,2.0192526,0.504914422,7.778805238,1.981093858,-0.027132083,0,0,0,0
3030,33490.88626,11/07/2015 05:25:12,451.4814383,7,1,-2.283643007,3.727270603,2.0192526,0.505486694,7.778805238,1.983237182,-0.034125518,0,0,0,0
3031,33491.9018,11/07/2015 05:25:13,452.4969764,7,1,-2.865566015,3.682104349,2.0192526,0.50620663,7.778805238,1.985903892,-0.043126393,0,0,0,0
3032,33492.91749,11/07/2015 05:25:14,453.5126621,7,1,-3.346889734,3.643575668,2.0192526,0.507079835,7.778805238,1.989101906,-0.035679627,0,0,0,0
3033,33493.93284,11/07/2015 05:25:15,454.5280202,7,1,-3.999431133,3.592257738,2.0192526,0.508114386,7.778805238,1.992843122,-0.039791536,0,0,0,0
3034,33494.93306,11/07/2015 05:25:16,455.5282341,7,1,-3.999611616,3.586915731,2.0192526,0.509225625,7.778805238,1.996831862,-0.034675885,0,0,0,0
3035,33495.94825,11/07/2015 05:25:17,456.5434254,7,1,-2.208870649,3.711405754,2.0192526,0.510097024,7.778805238,1.999996594,-0.00281682,0,0,0,0
3036,33496.94864,11/07/2015 05:25:18,457.5438119,7,1,-2.182862997,3.712700844,2.0192526,0.510706763,7.778805238,2.002260092,0.006507826,0,0,0,0
3037,33497.96427,11/07/2015 05:25:19,458.5594465,7,1,-3.99997282,3.5814116,2.0192526,0.511590574,7.778805238,2.00546542,-0.011979532,0,0,0,0
3038,33498.9799,11/07/2015 05:25:20,459.5750754,7,1,-2.844434738,3.660088062,2.0192526,0.512547361,7.778805238,2.008924914,0.014019298,0,0,0,0
3039,33499.99521,11/07/2015 05:25:21,460.5903909,7,1,-1.448144436,3.758838177,2.0192526,0.513125444,7.778805238,2.011062444,0.034773014,0,0,0,0
3040,33501.01118,11/07/2015 05:25:22,461.6063531,7,1,-2.485744715,3.685018301,2.0192526,0.513706902,7.778805238,2.013219158,-0.00563364,0,0,0,0
3041,33502.02647,11/07/2015 05:25:23,462.6216432,7,1,-1.088190079,3.784092426,2.0192526,0.514172985,7.778805238,2.014954022,0.039467715,0,0,0,0
3042,33503.02684,11/07/2015 05:25:24,463.622016,7,1,-1.457897305,3.758514404,2.0192526,0.51453984,7.778805238,2.016336266,0.019814778,0,0,0,0
3043,33504.04237,11/07/2015 05:25:25,464.6375453,7,1,-1.488239646,3.756247997,2.0192526,0.514956045,7.778805238,2.017900043,-6.47545E-05,0,0,0,0
3044,33505.05798,11/07/2015 05:25:26,465.6531538,7,1,-0.465810567,3.829744339,2.0192526,0.51519838,7.778805238,2.018816328,0.014084101,0,0,0,0
3045,33506.07359,11/07/2015 05:25:27,466.66877,7,1,-0.779709518,3.808861017,2.0192526,0.515385656,7.778805238,2.019530649,0.005601263,0,0,0,0
3046,33507.07362,11/07/2015 05:25:28,467.6687926,7,1,-0.784585953,3.809022903,2.0192526,0.515603101,7.778805238,2.020358875,0.0101017,0,0,0,0
3047,33508.0892,11/07/2015 05:25:29,468.6843742,7,1,-0.273642302,3.846418381,2.0192526,0.515731305,7.778805238,2.020849088,0.0180017,0,0,0,0
3048,33509.1048,11/07/2015 05:25:30,469.6999772,7,1,-0.070818081,3.862607002,2.0192526,0.515771095,7.778805238,2.02100235,0.006896305,0,0,0,0
3049,33510.10489,11/07/2015 05:25:31,470.7000666,7,1,-1.129549623,3.787653923,2.0192526,0.515988323,7.778805238,2.021825937,-0.004209042,0,0,0,0
3050,33511.12033,11/07/2015 05:25:32,471.7155103,7,1,-0.657798231,3.821002483,2.0192526,0.516217453,7.778805238,2.02269796,0.002428293,0,0,0,0
3051,33512.12044,11/07/2015 05:25:33,472.7156152,7,1,0.055608414,3.87296772,2.019262991,0.516274338,7.778845474,2.022915389,0.005666018,0,0,0,0
3052,33513.13605,11/07/2015 05:25:34,473.7312259,7,1,-0.450639397,3.838162184,2.019267828,0.516361207,7.778864207,2.023248817,-0.004597568,0,0,0,0
3053,33514.15156,11/07/2015 05:25:35,474.7467386,7,1,-0.445762932,3.838971615,2.019267828,0.516487322,7.778864207,2.02373292,0.009972143,0,0,0,0
3054,33515.1673,11/07/2015 05:25:36,475.7624776,7,1,-0.253052831,3.853217602,2.019267828,0.516573907,7.778864207,2.024066046,0.006540156,0,0,0,0
3055,33516.18302,11/07/2015 05:25:37,476.7781986,7,1,-0.633054733,3.826668501,2.019267828,0.516724502,7.778864207,2.02464287,-0.009000826,0,0,0,0
3056,33517.18304,11/07/2015 05:25:38,477.7782136,7,1,-0.633235395,3.826668501,2.019267828,0.516900382,7.778864207,2.025315905,-0.002266359,0,0,0,0
3057,33518.19851,11/07/2015 05:25:39,478.7936881,7,1,-0.633235395,3.826668501,2.019267828,0.51707898,7.778864207,2.025999365,-0.002395868,0,0,0,0
3058,33519.21405,11/07/2015 05:25:40,479.80923,7,1,-0.633054733,3.826992273,2.019267828,0.517257596,7.778864207,2.026682901,-0.005147934,0,0,0,0
3059,33520.22975,11/07/2015 05:25:41,480.8249279,7,1,-0.633054733,3.826992273,2.019267828,0.517436236,7.778864207,2.027366557,3.23772E-05,0,0,0,0
3060,33521.22981,11/07/2015 05:25:42,481.8249863,7,1,-0.248718217,3.854674578,2.019267828,0.517526946,7.778864207,2.027715236,0.005601215,0,0,0,0
3061,33522.24516,11/07/2015 05:25:43,482.8403376,7,1,-0.815289497,3.814688921,2.019267828,0.517721428,7.778864207,2.028457817,-0.002428293,0,0,0,0
3062,33523.26106,11/07/2015 05:25:44,483.8562387,7,1,-0.81998539,3.81387949,2.019267828,0.517956067,7.778864207,2.0293528,-0.002590179,0,0,0,0
3063,33524.2766,11/07/2015 05:25:45,484.8717722,7,1,-1.108418345,3.792834282,2.019267828,0.518255001,7.778864207,2.030487554,-0.006831598,0,0,0,0
3064,33525.29229,11/07/2015 05:25:46,485.8874668,7,1,-0.060884569,3.866816044,2.019267828,0.518429017,7.778864207,2.031148207,0.007964754,0,0,0,0
3065,33526.30742,11/07/2015 05:25:47,486.9025933,7,1,-0.248176396,3.855160236,2.019267828,0.518490507,7.778864207,2.031385268,6.47545E-05,0,0,0,0
3066,33527.30785,11/07/2015 05:25:48,487.9030211,7,1,-0.622579396,3.828773022,2.019267828,0.518648016,7.778864207,2.031988629,0.00281682,0,0,0,0
3067,33528.32341,11/07/2015 05:25:49,488.9185889,7,1,-0.622398794,3.828773022,2.019267828,0.518823621,7.778864207,2.032660967,0.00293719,0,0,0,0
3068,33529.33901,11/07/2015 05:25:50,489.9341855,7,1,-0.242938727,3.856131554,2.019267828,0.518905355,7.778864207,2.032975542,0.012620247,0,0,0,0
3069,33530.33903,11/07/2015 05:25:51,490.9342063,7,1,-0.238423482,3.857102871,2.019267828,0.518971685,7.778864207,2.033231365,-0.002039766,0,0,0,0
3070,33531.33909,11/07/2015 05:25:52,491.9342664,7,1,-0.420297027,3.844637632,2.019267828,0.519082922,7.778864207,2.033659118,-0.002104521,0,0,0,0
3071,33532.35464,11/07/2015 05:25:53,492.9498206,7,1,0.60285455,3.917971849,2.01935454,0.519139465,7.779203838,2.033876501,0.017783953,0,0,0,0
3072,33533.35466,11/07/2015 05:25:54,493.9498324,7,1,1.022590518,3.950349092,2.019628574,0.519139465,7.780285545,2.033876501,0.019329166,0,0,0,0
3073,33534.35466,11/07/2015 05:25:55,494.9498389,7,1,1.316261172,3.974146366,2.019988533,0.519139465,7.78171509,2.033876501,0.023505831,0,0,0,0
3074,33535.36998,11/07/2015 05:25:56,495.9651539,7,1,1.387601852,3.981916904,2.020372025,0.519139465,7.783241401,2.033876501,0.024885157,0,0,0,0
3075,33536.37015,11/07/2015 05:25:57,496.9653242,7,1,1.488562465,3.991791964,2.020789077,0.519139465,7.784905299,2.033876501,0.029249184,0,0,0,0
3076,33537.37018,11/07/2015 05:25:58,497.9653517,7,1,1.599817753,4.002152443,2.021231283,0.519139465,7.786674244,2.033876501,0.010878706,0,0,0,0
3077,33538.38586,11/07/2015 05:25:59,498.9810346,7,1,1.331974149,3.985316515,2.021613451,0.519139465,7.78819765,2.033876501,0.00281682,0,0,0,0
3078,33539.38587,11/07/2015 05:26:00,499.9810491,7,1,1.331974149,3.987097263,2.02198343,0.519139465,7.789672443,2.033876501,0.001554108,0,0,0,0
3079,33540.40153,11/07/2015 05:26:01,500.9967052,7,1,1.073161125,3.969937325,2.022290203,0.519139465,7.790890553,2.033876501,-0.004176664,0,0,0,0
3080,33541.41716,11/07/2015 05:26:02,502.0123356,7,1,0.683586895,3.942902327,2.022487311,0.519139465,7.791668041,2.033876501,-0.01165576,0,0,0,0
3081,33542.41721,11/07/2015 05:26:03,503.0123844,7,1,-1.92431E-05,3.894174814,2.02249472,0.51913947,7.791697221,2.033876521,-0.018066455,0,0,0,0
3082,33543.43276,11/07/2015 05:26:04,504.0279325,7,1,-1.92431E-05,3.893365383,2.02249472,0.519139478,7.791697221,2.03387655,-0.018616866,0,0,0,0
3083,33544.44822,11/07/2015 05:26:05,505.0434008,7,1,-1.92431E-05,3.893365383,2.02249472,0.519139485,7.791697221,2.033876577,-0.015249634,0,0,0,0
3084,33545.44824,11/07/2015 05:26:06,506.0434134,7,1,-1.92431E-05,3.893041611,2.02249472,0.519139498,7.791697221,2.033876627,-0.01000452,0,0,0,0
3085,33546.46395,11/07/2015 05:26:07,507.0591236,7,1,-1.92431E-05,3.892879725,2.02249472,0.519139503,7.791697221,2.033876648,-0.000323772,0,0,0,0
3086,33547.47943,11/07/2015 05:26:08,508.074602,7,1,-1.92431E-05,3.893041611,2.02249472,0.51913951,7.791697221,2.033876676,-0.000129509,0,0,0,0
3087,33548.47955,11/07/2015 05:26:09,509.0747257,7,1,-1.92431E-05,3.892879725,2.02249472,0.51913953,7.791697221,2.033876752,-9.71317E-05,0,0,0,0
3088,33549.49489,11/07/2015 05:26:10,510.0900667,7,1,-1.92431E-05,3.893041611,2.02249472,0.51913954,7.791697221,2.033876791,-3.23772E-05,0,0,0,0
3089,33550.49524,11/07/2015 05:26:11,511.09042,7,1,-0.400249392,3.865197182,2.02249472,0.5191439,7.791697221,2.033893656,-0.005568886,0,0,0,0
3090,33551.49525,11/07/2015 05:26:12,512.0904282,7,1,-0.754243612,3.839295387,2.02249472,0.519260459,7.791697221,2.034343811,-0.010749245,0,0,0,0
3091,33552.51078,11/07/2015 05:26:13,513.1059594,7,1,-0.667912364,3.843504429,2.02249472,0.519471784,7.791697221,2.035154985,-0.009875059,0,0,0,0
3092,33553.5265,11/07/2015 05:26:14,514.1216768,7,1,-0.364669383,3.86357832,2.02249472,0.519654315,7.791697221,2.035856601,-0.005860281,0,0,0,0
3093,33554.54207,11/07/2015 05:26:15,515.1372437,7,1,-1.144178987,3.809346676,2.02249472,0.519775772,7.791697221,2.036324452,-0.01670661,0,0,0,0
3094,33555.5421,11/07/2015 05:26:16,516.1372747,7,1,-0.713787079,3.836705208,2.02249472,0.520083297,7.791697221,2.037495979,-0.00563364,0,0,0,0
3095,33556.55721,11/07/2015 05:26:17,517.1523899,7,1,-0.663216531,3.840104818,2.02249472,0.520282975,7.791697221,2.038262158,0.000259018,0,0,0,0
3096,33557.55761,11/07/2015 05:26:18,518.152789,7,1,-1.032923698,3.813717604,2.02249472,0.520476913,7.791697221,2.03900617,-0.005892611,0,0,0,0
3097,33558.55762,11/07/2015 05:26:19,519.1527923,7,1,-1.590103269,3.772922277,2.02249472,0.520780738,7.791697221,2.04016274,-0.018163586,0,0,0,0
3098,33559.57325,11/07/2015 05:26:20,520.1684257,7,1,-1.746510983,3.759161949,2.02249472,0.521235063,7.791697221,2.041875454,-0.009939814,0,0,0,0
3099,33560.57327,11/07/2015 05:26:21,521.1684421,7,1,-1.635436296,3.764342308,2.02249472,0.521715936,7.791697221,2.043682964,-0.01447258,0,0,0,0
3100,33561.58885,11/07/2015 05:26:22,522.184024,7,1,-1.397212625,3.77923584,2.02249472,0.522168008,7.791697221,2.045385274,-0.012109041,0,0,0,0
3101,33562.60419,11/07/2015 05:26:23,523.1993614,7,1,-1.351699114,3.781826019,2.02249472,0.522560097,7.791697221,2.046867141,-0.006119299,0,0,0,0
3102,33563.60448,11/07/2015 05:26:24,524.1996578,7,1,-1.205044389,3.791053534,2.02249472,0.52292868,7.791697221,2.048261396,0.004047155,0,0,0,0
3103,33564.62009,11/07/2015 05:26:25,525.2152613,7,1,-1.336708546,3.781016588,2.02249472,0.523275222,7.791697221,2.049574429,0.0046947,0,0,0,0
3104,33565.6357,11/07/2015 05:26:27,526.2308739,7,1,-1.447963834,3.772112846,2.02249472,0.523658169,7.791697221,2.051021577,0.001780748,0,0,0,0
3105,33566.6513,11/07/2015 05:26:28,527.2464804,7,1,-1.260491371,3.784254313,2.02249472,0.524054884,7.791697221,2.052518835,0.001133204,0,0,0,0
3106,33567.65144,11/07/2015 05:26:29,528.2466182,7,1,-1.179578424,3.789272785,2.02249472,0.524400335,7.791697221,2.053826378,0.001651239,0,0,0,0
3107,33568.66693,11/07/2015 05:26:30,529.2621063,7,1,-0.870917201,3.810641766,2.02249472,0.524713043,7.791697221,2.055012464,0.004014778,0,0,0,0
